x,y,z,yaw
-83.33333329894751,-1.6705244140845557,99.99999991507651,0.678469840477414
-62.499999918946614,-1.2545677278961775,74.99999982895635,0.5088524633396556
-49.99999987752332,-1.0049857260291237,59.99999976091131,0.40708205227999433
-41.66666650983466,-0.8385766977584981,49.999999709524246,0.3392351099233543
-35.71428552799911,-0.7197131653996679,42.857142525446996,0.2907730070106514
-31.24999978815763,-0.6305655233100176,37.499999634026025,0.2544264284522785
-27.777777543504964,-0.5612284692757942,33.33333293785969,0.2261568659604872
-27.472527197570873,-0.5557149669680185,32.967032510283765,0.22367166097928717
-22.72727245584456,-0.46036869351757764,27.27272682811562,0.1850374980706963
-20.833333046428155,-0.4225435830277383,24.999999534204907,0.1696177328906084
-19.230768929977028,-0.3905377204144628,23.07692259141217,0.1565702378100311
-17.857142543874605,-0.3631041239974531,21.42857092457025,0.1453866691103951
-16.66666634218542,-0.33932834054146066,19.999999478571958,0.13569424141627714
-16.778523132311687,-0.3420180612856877,20.134227612968832,0.13660495574202544
-13.812154373409216,-0.2819259589627982,16.574585115496262,0.11245381534748257
-13.888888537164826,-0.283851513006581,16.666666098385825,0.1130785688826252
-13.157894377841519,-0.26925234802592085,15.78947310192616,0.10712707358853749
-12.499999634485166,-0.25611309961340933,14.999999404453867,0.10177072667318042
-11.904761533422189,-0.24422520825487748,14.285713677618508,0.09692450699453102
-12.626262210330635,-0.25932070794763334,15.15151446708052,0.10279872381102594
-9.881422578370753,-0.2032278315823991,11.857706936094802,0.08045117842302926
-10.548522816553325,-0.21722073938467523,12.658227198241914,0.0858824840212323
-9.881422540509575,-0.20373908729964418,11.857706865911009,0.08045118234415627
-9.615384223101431,-0.19850254979694823,11.538460877384779,0.07828519007437942
-9.259258864058875,-0.19139013634937063,11.111110441212936,0.07538573922059891
-8.928571030775801,-0.1847857524543012,10.714285036097174,0.0726933916452314
-8.620689255067358,-0.17863684332728982,10.344826900232587,0.07018672292596709
-8.333332931171855,-0.17289786148870503,9.999999306718044,0.06784716522615614
-8.064515725037689,-0.16752913655329366,9.677418654700888,0.06565854655491127
-7.8124995943689175,-0.16249595693419058,9.37499929343204,0.06360671641610482
-7.575757168662521,-0.157767818509831,9.090908378311132,0.06167923952129752
-7.352940768062591,-0.15331780587905,8.823528693511903,0.059865143553407524
-7.142856733268044,-0.14912207968673366,8.571427847871826,0.0581547101709489
-6.944444033789038,-0.14515944939519118,8.333332604800146,0.05653930084493139
-6.756756345134757,-0.14141101533584421,8.108107374903513,0.05501121093844974
-6.578946955918882,-0.1378598672790687,7.89473610451284,0.053563546826351026
-6.868131425302308,-0.14409731719061372,8.241757447061387,0.05591798777097639
-6.281406619046787,-0.13194999333690224,7.537687692866507,0.051141073654135956
-5.980860837223007,-0.1257913187512312,7.177032757909841,0.04869413180296025
-5.681817785327893,-0.11964873892514333,6.818181099696082,0.04625942474618524
-6.142505703032871,-0.12950889192914924,7.371006572334543,0.05001018845113676
-5.399567638721982,-0.11398443391420753,6.479480920145134,0.04396143958575739
-5.5555551384996855,-0.1174210373075395,6.66666590472558,0.04523143638744487
-5.494505072358575,-0.11627283664508978,6.593405820301415,0.04473438733609215
-5.263157481099629,-0.11151329380562643,6.315788714438075,0.04285083393366048
-5.208332914836811,-0.11048643425187941,6.2499992301839935,0.04240447086535519
-5.10204039738899,-0.10836359657807042,6.122448207401654,0.04153907332182715
-4.99999958063731,-0.10632567240957512,5.9999992255451335,0.04070829170889764
-4.901960364540081,-0.10436766683444046,5.882352164558072,0.03991008979317226
-5.112473990819382,-0.1089819712999023,6.134968497100299,0.04162401993195995
-4.456327588420956,-0.09511026353853558,5.347592845354723,0.036281899661104317
-4.629629208695815,-0.09892876245190982,5.555554772980884,0.03769286237550044
-4.545454124155178,-0.09724764654992256,5.454544670142459,0.03700753757131404
-4.960316992687072,-0.10623891288229743,5.95238008061941,0.04038520963077432
-4.38596449105281,-0.09405102801816426,5.263157108429483,0.03570902745359043
-4.2735038551506275,-0.09175554451552226,5.128204346217833,0.034793411365381756
-4.237287712922176,-0.09109305273309899,5.084744971645673,0.03449855195565359
-4.1666662436735855,-0.0896826249823551,4.999999207410223,0.03392357610387617
-4.464285253183171,-0.09620401583239155,5.3571419921810595,0.0363466887028154
-3.731342891581317,-0.08050585483991991,4.477611204173796,0.030379321920738705
-3.9682535443412803,-0.08571999463376048,4.761903965033442,0.03230816778042677
-4.340277307208175,-0.0938572970626607,5.208332447964796,0.03533705853431902
-3.496503110604827,-0.0757104117093405,4.1958034689767665,0.02846733669024641
-3.7878783631130943,-0.08211760340698968,4.545453744683108,0.030839614772370752
-3.7313428585462445,-0.08098849570904525,4.477611138302123,0.030379322038447672
-3.676470162936174,-0.07989259706108054,4.411763902695686,0.029932567325369523
-3.6179445829372314,-0.0787050253117148,4.341533206781248,0.029456072061637608
-3.5714281456230044,-0.07779473393515703,4.285713480245061,0.029077351157069938
-3.731342832097307,-0.0813746084048152,4.477611085581205,0.030379322123710542
-3.472221795936069,-0.07581341876097418,4.166665859036666,0.028269646992735792
-3.4246571077294576,-0.07486347312964128,4.1095882324281785,0.027882391569258168
-3.378377951636309,-0.07393920170464487,4.054053244375639,0.02750560250707905
-3.3333329063721635,-0.073039577517731,3.9999991893368887,0.02713886115175918
-3.2894732570359486,-0.0721636276516048,3.9473676094298873,0.026781770883328917
-3.246752819370792,-0.07131042973012859,3.8961030835456856,0.026433955685473007
-3.51617393323212,-0.07731794378405445,4.219408390409985,0.02862749069377908
-3.0120477856047985,-0.06631129957387816,3.614457056211586,0.02452306733486198
-3.337783255091438,-0.07356019377267896,4.005339584381199,0.02717509464801813
-2.8058357499312714,-0.061916640180278315,3.3670026251172485,0.02284415925333017
-3.048780059460134,-0.06735658570468664,3.6585357684645614,0.024822129142732803
-3.2467527848389293,-0.07181438201960112,3.896103014678154,0.026433955712666934
-3.0637250494336747,-0.06783735373118131,3.676469746748934,0.024943806249796023
-2.6737964015654287,-0.05927959562532633,3.2085554049455904,0.021769140000682613
-2.906976315154318,-0.06452452998489495,3.4883712730057193,0.023667611512731584
-2.873562789197552,-0.06385720651075677,3.448275041316815,0.023395570001063275
-2.8409086615581187,-0.0632050494792306,3.4090900876207844,0.023129711250709874
-2.8089883345399187,-0.0625675476619103,3.3707856946819392,0.022869826854046826
-2.7777773481222394,-0.06194421255165272,3.333332510475052,0.022615717666004898
-2.747252317450107,-0.061334577114156366,3.296702473173841,0.022367193295138966
-2.717390874401377,-0.06073819462095918,3.2608687410313744,0.022124071627887088
-2.735229321683822,-0.06120767278849677,3.282274871892308,0.02226930623268821
-2.6150623384820393,-0.058586283269970216,3.1380745021656073,0.021290947589610486
-2.9239761305283243,-0.06557507987807822,3.50877101300005,0.023806018590355315
-2.3674238510687866,-0.05316082818267286,2.8409083393863486,0.019274759368988644
-2.5773191570088816,-0.0579407303487691,3.092782677889588,0.02098365555946605
-2.5510199774169706,-0.05741549215888476,3.061223661952933,0.020769536624240387
-2.5252520943825036,-0.056900864841520356,3.030302201893847,0.020559743324124018
